row,date,avg_speed_ans,avg_aban_time,ACD_calls,avg_talk_time,avg_after_call,aban_calls,max_delay,flow_in,flow_out,extn_out_calls,avg_talk_time_out,dqd_calls,Avg_queue_time,perc_acd_time,perc_ans,rona,perc_in_sl,Skill
1146,11/26/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
1147,11/26/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
1148,11/27/2021,,,0,,,0,0,0,0,0,,0,,100,,0,,I_R English 31
1149,11/27/2021,,,0,,,0,0,0,0,0,,0,,,,0,,I_R Spanish 32
1150,11/27/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
1151,11/27/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
1152,11/27/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
1153,11/27/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
1154,11/27/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
1155,11/27/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
1156,11/27/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
1157,11/27/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
1158,11/28/2021,,,0,,,0,0,0,0,0,,0,,100,,0,,I_R English 31
1159,11/28/2021,,,0,,,0,0,0,0,0,,0,,,,0,,I_R Spanish 32
1160,11/28/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
1161,11/28/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
1162,11/28/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
1163,11/28/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
1164,11/28/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
1165,11/28/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
1166,11/28/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
1167,11/28/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
1168,11/29/2021,45.96850204,34.05263138,381,106.9028854,73.00787354,38,522,7,6,246,15.08130074,0,,66.04,89.65,6,78.12,I_R English 31
1169,11/29/2021,147,,5,167,4.199999809,0,349,0,0,4,1.5,0,,0.6,100,0,20,I_R Spanish 32
1170,11/29/2021,59,,2,217,10.5,0,80,0,0,0,,0,,0.15,100,0,0,ONI
1171,11/29/2021,110,,5,229,12,0,426,0,0,3,4.333333492,0,,0.41,100,0,0,Noise Control
1172,11/29/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
1173,11/29/2021,40.44444275,,9,187.222229,6.666666508,0,144,0,0,5,1,0,,0.59,100,0,0,PBOT Safe
1174,11/29/2021,70.83529663,213.6363678,85,91.89411926,63.92941284,11,597,0,1,100,7.369999886,0,,4.48,87.63,1,0,BOEC NON EMERG OPT 5
1175,11/29/2021,31.52857208,,70,114.6999969,0,0,278,1,2,50,5.800000191,0,,2.49,97.22,1,0,PBOT Main
1176,11/29/2021,29.15384674,,13,118.0769196,7.461538315,0,118,0,0,3,0.666666687,0,,0.55,100,0,69.23,PBOT LEAF INFO
1177,11/29/2021,16.20833397,3,24,140.5,0.833333313,1,47,7,4,15,5.333333492,0,,0.72,82.76,4,72.41,PKS All Oth 160
1178,11/30/2021,25.76285744,20.09677505,350,124.1885681,47.93999863,31,336,14,8,243,9.781892776,0,,42.29,89.97,8,85.09,I_R English 31
1179,11/30/2021,17,127,4,193.25,5,1,127,0,0,3,1,0,,0.53,80,0,60,I_R Spanish 32
1180,11/30/2021,6.5,,4,154.5,0,0,14,0,0,4,1.25,0,,0.21,100,0,0,ONI
1181,11/30/2021,6,,1,75,20,0,6,0,0,0,,0,,0.03,100,0,0,Noise Control
1182,11/30/2021,5,,1,119,20,0,5,0,0,0,,0,,0.05,100,0,0,PKS Washington 311
1183,11/30/2021,23.16666603,55,6,251.3333282,6.666666508,1,80,0,1,4,1.25,0,,0.51,75,1,0,PBOT Safe
1184,11/30/2021,24.91379356,40,58,105.4655151,94.03448486,3,217,0,4,38,7.789473534,0,,3.84,89.23,4,0,BOEC NON EMERG OPT 5
1185,11/30/2021,12.42647076,6,68,103.1323547,0,1,119,1,1,54,2.111111164,0,,2.1,97.14,1,0,PBOT Main
1186,11/30/2021,13.84210491,2,19,203.2105255,215.8421021,1,68,0,1,8,57.75,0,,2.64,90.48,1,85.71,PBOT LEAF INFO
1187,11/30/2021,18.15384674,33,13,145.5384674,0,1,38,5,2,6,1,0,,0.36,81.25,2,62.5,PKS All Oth 160
1188,12/1/2021,24.20105743,26.35483933,378,115.8095245,49.88888931,31,347,16,12,281,14.1459074,0,,40.6,89.79,12,84.56,I_R English 31
1189,12/1/2021,102.5999985,,5,111,8,0,348,0,0,3,1.666666627,0,,0.34,100,0,40,I_R Spanish 32
1190,12/1/2021,10.75,,8,160.75,2.5,0,25,0,0,6,1.333333373,0,,0.4,100,0,0,ONI
1191,12/1/2021,45.75,,4,410.5,10,0,153,0,0,2,1,0,,0.52,100,0,0,Noise Control
1192,12/1/2021,,,0,,,0,45,0,1,0,,0,,0,0,1,0,PKS Washington 311
1193,12/1/2021,29.25,,4,141,10,0,69,0,0,2,1,0,,0.19,100,0,0,PBOT Safe
1194,12/1/2021,29.46052551,78.44444275,76,91.80263519,9.381579399,9,664,0,3,130,13.25384617,0,,2.37,86.36,3,0,BOEC NON EMERG OPT 5
1195,12/1/2021,16.54166603,,48,114.9166641,0,0,228,0,0,40,5.650000095,0,,1.57,100,0,0,PBOT Main
1196,12/1/2021,7.800000191,,10,128.8999939,5.599999905,0,11,0,0,2,1,0,,0.41,100,0,100,PBOT LEAF INFO
1197,12/1/2021,14.5,,14,120.3571396,0,0,35,3,2,6,23,0,,0.32,87.5,2,75,PKS All Oth 160
1198,12/2/2021,45.74817657,30.1935482,274,126.4744492,46.58759308,31,403,14,8,202,5.420792103,0,,66.63,87.54,8,75.4,I_R English 31
1199,12/2/2021,32.25,,4,278.5,10,0,59,0,1,4,31.75,0,,1.19,80,1,40,I_R Spanish 32
1200,12/2/2021,21.39999962,2,5,86.40000153,4,1,65,0,0,4,1,0,,0.18,83.33,0,0,ONI
1201,12/2/2021,6,,1,391,2,0,6,0,0,0,,0,,0.16,100,0,0,Noise Control
1202,12/2/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
1203,12/2/2021,122.6666641,,3,297,13.33333302,0,186,0,0,1,1,0,,0.38,100,0,0,PBOT Safe
1204,12/2/2021,65.55357361,468.7272644,56,74.4107132,17.4464283,11,1098,0,4,63,8.269841194,0,,2.08,78.87,4,0,BOEC NON EMERG OPT 5
1205,12/2/2021,79.8923111,650.25,65,107.9230804,14.18461514,8,2009,0,0,46,5.260869503,0,,2.91,89.04,0,0,PBOT Main
1206,12/2/2021,39.29411697,7.5,17,156.0588226,6.470588207,2,192,0,1,4,1,0,,1.12,85,1,50,PBOT LEAF INFO
1207,12/2/2021,12.375,,16,149.5,1.875,0,30,2,1,10,7.400000095,0,,0.51,94.12,1,94.12,PKS All Oth 160
1208,12/3/2021,25.14429474,14.30555534,298,97.20805359,37.67114258,36,337,9,8,220,10.06818199,0,,57.64,87.13,8,80.99,I_R English 31
1209,12/3/2021,8.5,137.5,2,24.5,10,2,187,0,1,1,1,0,,0.06,40,1,40,I_R Spanish 32
1210,12/3/2021,6,,1,206,0,0,6,0,0,1,1,0,,0.07,100,0,0,ONI
1211,12/3/2021,20.5,,4,239,0,0,45,0,0,4,1,0,,0.35,100,0,0,Noise Control
1212,12/3/2021,6,,4,57,5,0,7,0,0,3,0.666666687,0,,0.09,100,0,0,PKS Washington 311
1213,12/3/2021,11.33333302,,3,233.3333282,6.666666508,0,12,0,0,2,1,0,,0.26,100,0,0,PBOT Safe
1214,12/3/2021,24.60000038,204.25,65,102.8769226,31.27692223,4,432,0,0,58,6.224137783,0,,3.17,94.2,0,0,BOEC NON EMERG OPT 5
1215,12/3/2021,47.31818008,,44,86.86363983,26.97727203,0,938,0,0,34,13.02941132,0,,1.73,100,0,0,PBOT Main
1216,12/3/2021,29.83333397,6,18,104.9444427,8.388889313,3,200,0,0,6,1.166666627,0,,0.74,85.71,0,76.19,PBOT LEAF INFO
1217,12/3/2021,10.78571415,,14,111.6428604,0.428571433,0,42,0,0,13,15.61538506,0,,0.29,100,0,92.86,PKS All Oth 160
1218,12/4/2021,,,0,,,0,0,0,0,0,,0,,100,,0,,I_R English 31
1219,12/4/2021,,,0,,,0,0,0,0,0,,0,,,,0,,I_R Spanish 32
1220,12/4/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
1221,12/4/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
1222,12/4/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
1223,12/4/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
1224,12/4/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
1225,12/4/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
1226,12/4/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
1227,12/4/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
1228,12/5/2021,,,0,,,0,0,0,0,0,,0,,100,,0,,I_R English 31
1229,12/5/2021,,,0,,,0,0,0,0,0,,0,,,,0,,I_R Spanish 32
1230,12/5/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
1231,12/5/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
1232,12/5/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
1233,12/5/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
1234,12/5/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
1235,12/5/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
1236,12/5/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
1237,12/5/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
1238,12/6/2021,20.59436607,25.347826,355,89.11830902,28.02253532,46,261,21,16,247,19.57489967,0,,47.46,85.13,16,82.25,I_R English 31
1239,12/6/2021,69.5,9,4,129.5,5.75,1,231,0,0,2,1,0,,0.41,80,0,60,I_R Spanish 32
1240,12/6/2021,217,,1,42,0,0,217,0,0,1,1,0,,0.01,100,0,0,ONI
1241,12/6/2021,5,,1,274,0,0,5,0,0,1,1,0,,0.1,100,0,0,Noise Control
1242,12/6/2021,8,,1,125,20,0,8,0,0,0,,0,,0.05,100,0,0,PKS Washington 311
1243,12/6/2021,16.2142849,27,14,184.3571472,10,2,72,0,1,8,2.375,0,,0.96,82.35,1,0,PBOT Safe
1244,12/6/2021,48.67469788,77.5,83,95.04819489,25.18072319,2,624,0,1,93,11.40860176,0,,3.63,96.51,1,0,BOEC NON EMERG OPT 5
1245,12/6/2021,9.483870506,5,62,74.43548584,0.322580636,2,19,0,0,46,0.782608688,0,,1.5,96.88,0,0,PBOT Main
1246,12/6/2021,8.071428299,2,14,116.1428604,6.428571224,2,21,0,3,7,2.714285612,0,,0.61,73.68,3,73.68,PBOT LEAF INFO
1247,12/6/2021,15.16216183,576,37,61.29729843,0,1,576,8,2,33,1.575757623,0,,0.4,92.5,2,85,PKS All Oth 160
1248,12/7/2021,32.55625153,39.7674408,320,84.57187653,44.52500153,43,495,8,7,229,5.235807896,0,,53.11,86.49,7,79.73,I_R English 31
1249,12/7/2021,198.8333282,,6,125,6.666666508,0,1039,0,0,4,1.5,0,,0.64,100,0,66.67,I_R Spanish 32
1250,12/7/2021,21.5,,2,33.5,0,0,37,0,0,2,2.5,0,,0.02,100,0,0,ONI
1251,12/7/2021,10,,2,173,0,0,13,0,0,2,1,0,,0.13,100,0,0,Noise Control
1252,12/7/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
1253,12/7/2021,212,,2,198,10,0,419,0,0,1,0,0,,0.15,100,0,0,PBOT Safe
1254,12/7/2021,51.5,181,78,59.83333206,14.60256386,1,656,0,1,95,15.80000019,0,,2.11,97.5,1,0,BOEC NON EMERG OPT 5
1255,12/7/2021,11.32786846,43,61,91.22950745,0,2,104,1,1,45,3.311111212,0,,1.84,95.31,1,0,PBOT Main
1256,12/7/2021,43.7857132,,14,101.2857132,8.642857552,0,257,0,0,4,10,0,,0.56,100,0,78.57,PBOT LEAF INFO
1257,12/7/2021,16,,13,74,0,0,34,3,1,14,30.8571434,0,,0.18,92.86,1,85.71,PKS All Oth 160
1258,12/8/2021,39.21708298,72.17500305,281,86.70818329,4.608541012,40,732,8,5,196,3.051020384,0,,28.51,86.2,5,80.06,I_R English 31
1259,12/8/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
1260,12/8/2021,17.20000076,,10,84.90000153,2,0,101,0,0,10,4.5,0,,0.29,100,0,0,ONI
1261,12/8/2021,10,,1,99,0,0,10,0,0,1,0,0,,0.03,100,0,0,Noise Control
1262,12/8/2021,9,,1,80,0,0,9,0,0,1,1,0,,0.03,100,0,0,PKS Washington 311
1263,12/8/2021,85.57142639,,7,125.5714264,499.2857056,0,545,0,0,6,4.666666508,0,,1.45,100,0,0,PBOT Safe
1264,12/8/2021,56.27692413,90.5,65,82.90769196,3.507692337,2,776,0,3,51,2.862745047,0,,1.87,92.86,3,0,BOEC NON EMERG OPT 5
1265,12/8/2021,14.96153831,3.5,52,135.0961609,0.384615391,2,104,0,0,43,10.1627903,0,,2.17,96.3,0,0,PBOT Main
1266,12/8/2021,13.63636398,,11,146.5454559,11,0,46,0,0,2,1,0,,0.58,100,0,90.91,PBOT LEAF INFO
1267,12/8/2021,15.29411793,249,17,104,0,2,286,9,3,25,22.55999947,0,,0.32,77.27,3,68.18,PKS All Oth 160
1268,12/9/2021,18.89122772,9.041666985,285,99.25965118,39.19649124,24,221,6,4,210,12.98095226,0,,26.44,91.05,4,87.22,I_R English 31
1269,12/9/2021,59,,6,254.5,0,0,192,0,0,3,1.666666627,0,,1.04,100,0,66.67,I_R Spanish 32
1270,12/9/2021,12.33333302,,6,253,3.666666746,0,20,0,0,5,61.40000153,0,,0.47,100,0,0,ONI
1271,12/9/2021,26,,1,38,0,0,26,0,0,1,1,0,,0.01,100,0,0,Noise Control
1272,12/9/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
1273,12/9/2021,7,,6,183.8333282,10.16666698,0,11,0,0,2,1,0,,0.35,100,0,0,PBOT Safe
1274,12/9/2021,34.73333359,55.66666794,45,97.77777863,89.5111084,3,365,0,2,42,6,0,,2.55,90,2,0,BOEC NON EMERG OPT 5
1275,12/9/2021,35.53333282,98.33333588,45,95.44444275,0.444444448,3,1164,1,1,37,8.05405426,0,,1.22,91.84,1,0,PBOT Main
1276,12/9/2021,10,,4,68.5,11.25,0,16,0,0,1,1,0,,0.1,100,0,100,PBOT LEAF INFO
1277,12/9/2021,12.6875,,16,109.625,0,0,33,3,1,19,58.21052551,0,,0.31,94.12,1,88.24,PKS All Oth 160
1278,12/10/2021,22.43685913,24.83333397,293,109.2935181,44.29351425,36,450,12,6,205,8.336585045,0,,25.19,87.46,6,83.88,I_R English 31
1279,12/10/2021,37.5,78.66666412,4,130.75,5,3,182,0,0,3,1,0,,0.37,57.14,0,42.86,I_R Spanish 32
1280,12/10/2021,11.71428585,55,7,88.14286041,0,1,55,0,0,7,0.857142866,0,,0.19,87.5,0,0,ONI
1281,12/10/2021,7,,5,514,41,0,10,0,0,1,1,0,,0.85,100,0,0,Noise Control
1282,12/10/2021,23.60000038,,5,129.3999939,12,0,82,0,1,2,0.5,0,,0.22,83.33,1,0,PKS Washington 311
1283,12/10/2021,9,,5,299.6000061,8.399999619,0,17,0,0,3,46.66666794,0,,0.47,100,0,0,PBOT Safe
1284,12/10/2021,40.35848999,106,53,88.09433746,55.22641373,1,359,0,5,49,7.836734772,0,,2.32,89.83,5,0,BOEC NON EMERG OPT 5
1285,12/10/2021,18.87755013,6.5,49,103.163269,43.97959137,2,134,0,0,32,0.9375,0,,2.03,96.08,0,0,PBOT Main
1286,12/10/2021,34.625,,8,159,24.625,0,115,0,0,4,0.75,0,,0.45,100,0,62.5,PBOT LEAF INFO
1287,12/10/2021,15,,14,103.8571396,1.428571463,0,50,3,1,9,4,0,,0.27,93.33,1,80,PKS All Oth 160
1288,12/11/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R English 31
1289,12/11/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R Spanish 32
1290,12/11/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
1291,12/11/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
1292,12/11/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
1293,12/11/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
1294,12/11/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
1295,12/11/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
1296,12/11/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
1297,12/11/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
1298,12/12/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R English 31
1299,12/12/2021,,,0,,,0,0,0,0,0,,0,,,,0,,I_R Spanish 32
1300,12/12/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
1301,12/12/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
1302,12/12/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
1303,12/12/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
1304,12/12/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
1305,12/12/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
1306,12/12/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT LEAF INFO
1307,12/12/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
1308,12/13/2021,10.99397564,5.696969509,332,96.48795319,10.14457798,33,71,8,7,258,32.35271454,0,,37.08,89.25,7,89.25,I_R English 31
1309,12/13/2021,,1013.5,0,,,2,1969,0,0,0,,0,,0,0,0,0,I_R Spanish 32
1310,12/13/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
1311,12/13/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
1312,12/13/2021,13,,1,34,0,0,13,0,0,0,,0,,0.01,100,0,0,PKS Washington 311
1313,12/13/2021,11,,3,163.6666718,165.3333282,0,17,0,0,2,0.5,0,,0.39,100,0,0,PBOT Safe
1314,12/13/2021,15.39024353,,82,92.29268646,15.52439022,0,128,0,1,94,11.1276598,0,,3.46,98.8,1,0,BOEC NON EMERG OPT 5
1315,12/13/2021,6.984375,,64,76.578125,0,0,35,0,0,49,23.79591751,0,,1.62,100,0,0,PBOT Main
1316,12/13/2021,8.75,,4,160,11.25,0,11,0,0,1,1,0,,0.27,100,0,100,PBOT LEAF INFO
1317,12/13/2021,7.25,43,8,54.625,0,1,43,2,2,7,1.571428537,0,,0.08,72.73,2,72.73,PKS All Oth 160
1318,12/14/2021,13.909091,23.09090996,297,109.2626266,16.57239151,22,151,4,4,211,29.25592422,0,,38.33,91.95,4,90.4,I_R English 31
1319,12/14/2021,171,,4,463.25,5.25,0,385,0,0,2,2,0,,2.79,100,0,0,I_R Spanish 32
1320,12/14/2021,13,,2,118.5,0,0,14,0,0,2,0.5,0,,0.09,100,0,0,ONI
1321,12/14/2021,9.5,,2,136.5,10,0,11,0,0,1,1,0,,0.12,100,0,0,Noise Control
1322,12/14/2021,9,,1,69,20,0,9,0,0,0,,0,,0.04,100,0,0,PKS Washington 311
1323,12/14/2021,7.25,,8,388.75,37.875,0,13,0,0,3,46.33333206,0,,1.36,100,0,0,PBOT Safe
1324,12/14/2021,20.23728752,3.5,59,71.91525269,6.694915295,2,199,0,0,55,5.963636398,0,,1.85,96.72,0,0,BOEC NON EMERG OPT 5
